,id,title,genres,popularity,production_companies,release_date,budget,revenue,runtime,vote_average,vote_count,month,year,day_of_week,weighted_vote,popularity_category
2450,5966,Along Came Polly,Comedy,16.033,Jersey Films,2004-01-16,42000000.0,178311729.0,90.0,6.0,2540.0,1,2004,4,6.141242937853107,High
2451,453201,The 15:17 to Paris,Thriller,16.032,Village Roadshow Pictures,2018-02-02,30000000.0,57076286.0,94.0,5.4,1473.0,2,2018,4,5.844803881924788,High
2452,515741,Angel of Mine,Drama,16.017,Garlin Pictures,2019-08-15,15000000.0,230193.0,98.0,6.3,231.0,8,2019,3,6.462469536961819,High
2453,49730,Red Riding Hood,Fantasy,16.004,Warner Bros. Pictures,2011-03-11,42000000.0,89162162.0,100.0,6.0,2864.0,3,2011,4,6.129399585921325,High
2454,10877,Exit Wounds,Action,16.0,Village Roadshow Pictures,2001-03-13,50000000.0,79958599.0,101.0,5.6,386.0,3,2001,1,6.249350649350649,High
2455,333669,Bastille Day,Action,16.0,Canal+,2016-04-22,20000000.0,14397593.0,92.0,6.3,1159.0,4,2016,4,6.3926354793886055,High
2456,509730,The Queen's Corgi,Family,15.998,nWave Pictures,2019-02-13,15000000.0,35515687.0,85.0,6.0,363.0,2,2019,2,6.366837857666912,High
2457,9884,Collateral Damage,Action,15.992,Warner Bros. Pictures,2002-02-06,85000000.0,78382433.0,108.0,5.8,1191.0,2,2002,2,6.119488817891373,High
2458,3683,Flags of Our Fathers,War,15.986,DreamWorks Pictures,2006-10-18,90000000.0,65900249.0,135.0,6.8,1579.0,10,2006,2,6.683675843350136,High
2459,1807,Elephant,Crime,15.982,Fine Line Features,2003-09-20,3000000.0,10012022.0,81.0,7.1,1610.0,9,2003,5,6.870114942528735,High
2460,2976,Hairspray,Comedy,15.978,New Line Cinema,2007-07-19,50000000.0,90450008.0,117.0,6.663,2279.0,7,2007,3,6.613289722476365,High
2461,15028,Clockstoppers,Adventure,15.953,Paramount,2002-03-17,26000000.0,38793283.0,94.0,5.3,258.0,3,2002,6,6.25389507154213,High
2462,2155,Reindeer Games,Thriller,15.948,Dimension Films,2000-02-25,42000000.0,32168970.0,124.0,5.6,543.0,2,2000,4,6.183279325988335,High
2463,9682,Pulse,Horror,15.934,The Weinstein Company,2006-08-11,38000000.0,29907685.0,90.0,5.0,430.0,8,2006,4,6.048951048951048,High
2464,112205,The Family,Crime,15.932,Canal+,2013-09-13,30000000.0,36894225.0,111.0,6.4,2643.0,9,2013,4,6.4274499039253365,High
2465,376865,High Life,Science Fiction,15.93,ARTE France Cinéma,2018-09-26,8933400.0,2133033.0,113.0,5.8,925.0,9,2018,2,6.163636363636363,High
2466,314365,Spotlight,Drama,15.923,Participant,2015-11-06,20000000.0,98690254.0,129.0,7.813,7527.0,11,2015,4,7.659018529377271,High
2467,449664,Escape Room,Horror,15.9,Universum Film,2017-09-14,15000000.0,1870824.0,81.0,4.449,615.0,9,2017,3,5.718969040247679,High
2468,16617,Mindhunters,Mystery,15.891,Avenue Pictures,2004-05-07,27000000.0,21148829.0,106.0,6.5,996.0,5,2004,4,6.5,High
2469,57586,African Cats,Documentary,15.889,Disneynature,2011-04-21,5000000.0,30857747.0,89.0,7.4,214.0,4,2011,3,6.658649093904449,High
2470,500919,211,Crime,15.886,Millennium Films,2018-05-30,15000000.0,1052222.0,86.0,5.4,387.0,5,2018,2,6.193078586878154,High
2471,10760,Sydney White,Comedy,15.883,Morgan Creek Productions,2007-09-21,16500000.0,13620075.0,108.0,6.5,931.0,9,2007,4,6.5,High
2472,50359,Hop,Animation,15.866,Illumination,2011-03-30,63000000.0,183953723.0,95.0,5.7,1064.0,3,2011,2,6.087596899224806,High
2473,18736,The Lizzie McGuire Movie,Family,15.862,Walt Disney Pictures,2003-05-02,17000000.0,55534455.0,94.0,6.3,1142.0,5,2003,4,6.393370681605976,High
2474,227783,The Nut Job,Animation,15.854,Open Road Films,2014-01-17,42000000.0,122529966.0,85.0,5.8,844.0,1,2014,4,6.179609544468546,High
2475,468224,Tolkien,War,15.853,Fox Searchlight Pictures,2019-05-03,20000000.0,8654322.0,112.0,6.969,1148.0,5,2019,4,6.750657355679703,High
2476,331313,Keeping Up with the Joneses,Action,15.852,Parkes+MacDonald Image Nation,2016-10-20,40000000.0,29918745.0,105.0,6.101,1792.0,10,2016,3,6.243908309455588,High
2477,10481,102 Dalmatians,Family,15.848,Walt Disney Pictures,2000-11-21,85000000.0,183611771.0,100.0,5.5,1189.0,11,2000,1,5.956829602558246,High
2478,6615,Lars and the Real Girl,Comedy,15.836,Sidney Kimmel Entertainment,2007-10-12,12000000.0,11293663.0,106.0,7.153,1536.0,10,2007,4,6.895507886435331,High
2479,1977,The Grudge 3,Mystery,15.829,Ghost House Pictures,2009-05-12,5000000.0,38610009.0,90.0,5.4,511.0,5,2009,1,6.127994705493051,High
2480,77953,The Campaign,Comedy,15.822,Warner Bros. Pictures,2012-08-09,95000000.0,104907746.0,85.0,5.8,1518.0,8,2012,3,6.077998411437649,High
2481,2800,Rumor Has It...,Comedy,15.818,Village Roadshow Pictures,2005-12-22,70000000.0,88933562.0,97.0,5.6,1007.0,12,2005,3,6.048430493273543,High
2482,457136,Mary Queen of Scots,Drama,15.815,Focus Features,2018-12-07,25000000.0,37807625.0,124.0,6.6,1611.0,12,2018,4,6.561700497893527,High
2483,80271,LOL,Drama,15.808,Double Feature Films,2012-02-10,11000000.0,10500000.0,97.0,6.1,2493.0,2,2012,4,6.21451474377326,High
2484,330483,The Choice,Drama,15.806,Lionsgate,2016-02-04,10000000.0,18730891.0,111.0,7.19,1697.0,2,2016,3,6.934160177975529,High
2485,2637,The Mothman Prophecies,Drama,15.801,Lakeshore Entertainment,2002-01-25,32000000.0,55305279.0,119.0,6.2,925.0,1,2002,4,6.355844155844156,High
2486,12783,The Duchess,Drama,15.799,BBC Film,2008-09-05,17759769.0,43306325.0,110.0,6.97,1510.0,9,2008,4,6.782749003984064,High
2487,152760,The Monuments Men,War,15.798,20th Century Fox,2014-01-24,70000000.0,154984035.0,118.0,6.0,3226.0,1,2014,4,6.118315191670611,High
2488,8338,Blindness,Drama,15.793,Rhombus Media,2008-05-14,25000000.0,19844979.0,121.0,6.525,1120.0,5,2008,2,6.513207547169811,High
2489,11025,New York Minute,Comedy,15.791,Di Novi Pictures,2004-05-07,30000000.0,21289826.0,91.0,6.213,789.0,5,2004,4,6.373424818334266,High
2490,292011,Richard Jewell,Drama,15.785,Malpaso Productions,2019-12-13,45000000.0,33904605.0,131.0,7.4,2118.0,12,2019,4,7.111353431686979,High
2491,8427,I Spy,Action,15.784,Columbia Pictures,2002-10-31,70000000.0,51386477.0,97.0,5.4,830.0,10,2002,3,6.001092896174864,High
2492,10145,The Forgotten,Thriller,15.784,Visual Arts Entertainment,2004-09-24,42000000.0,117592831.0,91.0,5.934,985.0,9,2004,4,6.219138539042821,High
2493,16290,Jackass 3D,Comedy,15.782,Paramount,2010-10-15,20000000.0,117224271.0,99.0,6.6,1198.0,10,2010,4,6.554504094631483,High
2494,323677,Race,Drama,15.782,Forecast Pictures,2016-02-19,5000000.0,24804129.0,134.0,7.3,1402.0,2,2016,4,6.966944213155704,High
2495,12163,The Wrestler,Drama,15.778,Saturn Films,2008-09-07,6000000.0,44734660.0,109.0,7.5,3128.0,9,2008,6,7.257751937984496,High
2496,112949,Safe Haven,Romance,15.778,Relativity Media,2013-02-07,28000000.0,97594140.0,115.0,7.2,2128.0,2,2013,3,6.976214833759591,High
2497,385332,Terminal,Crime,15.775,Subotica Entertainment,2018-05-10,15000000.0,843970.0,95.0,5.5,676.0,5,2018,3,6.096658711217184,High
2498,15577,Crossing Over,Crime,15.771,Movie Prose,2009-02-10,25000000.0,1037335.0,113.0,6.1,305.0,2,2009,1,6.406513409961686,High
2499,55347,Beginners,Drama,15.771,Parts and Labor,2011-06-09,3200000.0,14311701.0,105.0,6.9,877.0,6,2011,3,6.686893979754927,High
2500,10596,Replicant,Action,15.749,Artisan Entertainment,2001-05-11,17000000.0,894844.0,100.0,5.782,397.0,5,2001,4,6.29595848246242,High
2501,89492,This Is 40,Comedy,15.749,Apatow Productions,2012-12-20,35000000.0,88215156.0,134.0,5.8,1940.0,12,2012,3,6.038095238095238,High
2502,16538,"I Love You, Man",Comedy,15.746,The Montecito Picture Company,2009-03-20,41000000.0,91980359.0,105.0,6.5,1437.0,3,2009,4,6.5,High
2503,384680,Hostiles,Western,15.741,Waypoint Entertainment,2017-12-22,55000000.0,36976336.0,134.0,6.9,2003.0,12,2017,4,6.766799866799866,High
2504,11817,Bulletproof Monk,Action,15.739,Metro,2003-03-28,52000000.0,37713879.0,104.0,5.473,785.0,3,2003,4,6.048350140056023,High
2505,9676,The Black Dahlia,Drama,15.737,The Linson Company,2006-09-15,50000000.0,49111202.0,121.0,5.6,940.0,9,2006,4,6.063917525773196,High
2506,202575,The House of Magic,Family,15.726,StudioCanal,2013-12-24,34000000.0,64197205.0,85.0,6.4,302.0,12,2013,1,6.476804915514593,High
2507,42297,Burlesque,Drama,15.724,Bedford Falls Productions,2010-11-23,55000000.0,89519773.0,119.0,7.2,2038.0,11,2010,1,6.969585253456222,High
2508,257091,Get Hard,Comedy,15.717,Warner Bros. Pictures,2015-03-26,40000000.0,111811453.0,100.0,5.998,2400.0,3,2015,3,6.14564705882353,High
2509,64639,Straw Dogs,Drama,15.712,Battleplan Productions,2011-09-16,25000000.0,10324441.0,110.0,5.9,451.0,9,2011,4,6.313507925568573,High
2510,469721,The Cured,Horror,15.67,Bac Films,2017-11-24,15000000.0,323776.0,95.0,5.6,314.0,11,2017,4,6.284931506849315,High
2511,487558,BlacKkKlansman,Comedy,15.669,Legendary Pictures,2018-08-09,15000000.0,93400823.0,135.0,7.5,6775.0,8,2018,3,7.371382636655948,High
2512,606234,Archive,Science Fiction,15.668,Quickfire Films,2020-08-13,15000000.0,243279.0,109.0,6.2,559.0,8,2020,3,6.392431045542015,High
2513,14299,Cadillac Records,Drama,15.666,Parkwood Entertainment,2008-12-05,12000000.0,8880045.0,109.0,7.171,362.0,12,2008,4,6.678342143906021,High
2514,453755,Arctic,Drama,15.659,Pegasus Pictures,2018-11-21,2000000.0,4100000.0,98.0,6.459,1006.0,11,2018,2,6.479438683948156,High
2515,286873,Northmen: A Viking Saga,Adventure,15.646,Jumping Horse Film,2014-10-23,15000000.0,3005082.0,97.0,5.4,303.0,10,2014,3,6.244205679201842,High
2516,70868,I Don't Know How She Does It,Romance,15.644,The Weinstein Company,2011-09-16,24000000.0,31410151.0,89.0,5.237,344.0,9,2011,4,6.1767321428571424,High
2517,97367,The Place Beyond the Pines,Drama,15.634,Sidney Kimmel Entertainment,2013-03-14,15000000.0,35485608.0,140.0,7.0,4358.0,3,2013,3,6.9066815976110485,High
2518,444149,Hellraiser: Judgment,Horror,15.61,Dimension Films,2018-02-13,350000.0,426290.0,81.0,5.1,221.0,2,2018,1,6.246601146601147,High
2519,15189,Hotel for Dogs,Comedy,15.608,The Donners' Company,2009-01-16,35000000.0,117000198.0,100.0,6.054,759.0,1,2009,4,6.30755315520182,High
2520,460668,I Feel Pretty,Comedy,15.597,Universal Pictures,2018-04-19,32000000.0,94539426.0,111.0,6.4,1890.0,4,2018,3,6.434602076124568,High
2521,226486,Tammy,Comedy,15.596,Gary Sanchez Productions,2014-07-02,20000000.0,100525432.0,97.0,5.3,1107.0,7,2014,2,5.86953013763645,High
2522,4688,Across the Universe,Drama,15.593,Revolution Studios,2007-09-14,45000000.0,29625761.0,133.0,7.15,1184.0,9,2007,4,6.852380952380953,High
2523,301355,Message from the King,Thriller,15.59,Silver Nitrate,2017-05-10,10000000.0,315132.0,102.0,6.2,382.0,5,2017,2,6.417076700434153,High
2524,298382,The Dressmaker,Drama,15.585,White Hot Productions,2015-10-29,11930000.0,25003426.0,118.0,6.991,1464.0,10,2015,3,6.791730519480519,High
2525,565310,The Farewell,Comedy,15.58,Big Beach,2019-07-12,250300.0,22110994.0,100.0,7.5,1199.0,7,2019,4,7.04524783992724,High
2526,454652,Colette,Drama,15.577,Killer Films,2018-09-21,15000000.0,14273033.0,112.0,7.0,796.0,9,2018,4,6.721603563474387,High
2527,550231,The Secret: Dare to Dream,Drama,15.576,Roadside Attractions,2020-04-16,21000000.0,3215636.0,107.0,7.294,451.0,4,2020,3,6.746791178497587,High
2528,146381,Justin and the Knights of Valour,Animation,15.574,Timeless Films,2013-08-09,22000000.0,19799759.0,90.0,5.9,265.0,8,2013,4,6.374308300395256,High
2529,11615,The Life of David Gale,Drama,15.571,Mikona Productions GmbH & Co. KG,2003-02-21,50000000.0,38955598.0,130.0,7.4,1709.0,2,2003,4,7.067774086378738,High
2530,45317,The Fighter,Drama,15.569,Paramount,2010-12-10,25000000.0,93617009.0,116.0,7.4,3842.0,12,2010,4,7.214126394052045,High
2531,82696,Hope Springs,Drama,15.566,Columbia Pictures,2012-08-07,30000000.0,114281051.0,100.0,6.3,693.0,8,2012,1,6.418133490844655,High
2532,390061,Mark Felt: The Man Who Brought Down the White House,Drama,15.553,Scott Free Productions,2017-09-28,15000000.0,4372130.0,103.0,6.2,435.0,9,2017,3,6.409059233449478,High
2533,9963,Premonition,Thriller,15.551,TriStar Pictures,2007-02-08,20000000.0,84297309.0,96.0,6.26,1356.0,2,2007,3,6.361867572156196,High
2534,9541,Jersey Girl,Comedy,15.551,Close Call Films,2004-03-25,35000000.0,35492921.0,102.0,6.1,892.0,3,2004,3,6.311416490486257,High
2535,286554,Two Night Stand,Romance,15.547,Demarest Films,2014-09-26,1645000.0,868081.0,86.0,6.4,1686.0,9,2014,4,6.437230081906181,High
2536,44639,Inside Job,Documentary,15.543,Sony Pictures,2010-10-08,2000000.0,7871522.0,109.0,7.71,796.0,10,2010,4,7.036280623608018,High
2537,9705,Swordfish,Action,15.538,Village Roadshow Pictures,2001-06-07,102000000.0,147080413.0,99.0,6.2,2329.0,6,2001,3,6.290117152297988,High
2538,635731,Pig,Drama,15.529,AI Film,2021-07-16,15000000.0,3889432.0,91.0,6.656,987.0,7,2021,4,6.577489682939104,High
2539,13022,Rogue,Action,15.522,Village Roadshow Pictures,2007-11-08,20000000.0,4609644.0,99.0,6.5,548.0,11,2007,3,6.5,High
2540,12610,Osmosis Jones,Adventure,15.518,Warner Bros. Pictures,2001-08-10,75000000.0,13596911.0,95.0,6.5,902.0,8,2001,4,6.5,High
2541,553,Dogville,Crime,15.517,YLE,2003-05-19,10000000.0,16680836.0,178.0,7.8,2079.0,5,2003,0,7.377784995128288,High
2542,37495,Four Lions,Comedy,15.517,Warp Films,2010-05-07,967686.0,4658570.0,97.0,7.0,974.0,5,2010,4,6.746707193515705,High
2543,9009,Dark Water,Horror,15.508,Post No Bills Films,2005-07-08,30000000.0,68357079.0,105.0,5.6,876.0,7,2005,4,6.079744136460555,High
2544,421,The Life Aquatic with Steve Zissou,Adventure,15.505,Scott Rudin Productions,2004-12-10,50000000.0,34808403.0,119.0,7.1,2451.0,12,2004,4,6.926137351492321,High
2545,398181,You Were Never Really Here,Thriller,15.494,Why Not Productions,2017-11-08,15000000.0,10891281.0,89.0,6.6,2445.0,11,2017,2,6.570972423802612,High
2546,289222,The Zookeeper's Wife,Drama,15.484,Scion Films,2017-03-24,20000000.0,26152835.0,126.0,7.4,1366.0,3,2017,4,7.0196111580726965,High
2547,9044,Tristan & Isolde,Drama,15.476,20th Century Fox,2006-04-07,31000000.0,28000000.0,125.0,6.7,719.0,4,2006,4,6.5836532867946485,High
2548,5852,Angel Eyes,Drama,15.471,Epsilon Motion Pictures,2001-05-15,53000000.0,29700000.0,102.0,6.1,370.0,5,2001,1,6.391970802919708,High
2549,254375,Hector and the Search for Happiness,Adventure,15.466,Screen Siren Pictures,2014-08-14,15000000.0,1124445.0,114.0,6.739,746.0,8,2014,3,6.6021156930126,High
2550,6961,The Wedding Date,Comedy,15.466,26 Films,2005-02-04,15000000.0,47175038.0,88.0,6.8,1036.0,2,2005,4,6.652652259332023,High
2551,164457,Out of the Furnace,Thriller,15.463,Appian Way,2013-12-06,22000000.0,15400000.0,116.0,6.6,1705.0,12,2013,4,6.563031423290203,High
2552,8051,Punch-Drunk Love,Drama,15.46,Columbia Pictures,2002-10-25,25000000.0,24665649.0,96.0,7.129,1952.0,10,2002,4,6.915924119241192,High
2553,11081,Taking Lives,Crime,15.44,Village Roadshow Pictures,2004-03-19,45000000.0,65470529.0,103.0,6.4,1335.0,3,2004,4,6.442826552462528,High
2554,374251,Stick Man,Animation,15.426,Magic Light Pictures,2015-12-07,15000000.0,1378503.0,27.0,6.8,88.0,12,2015,0,6.524264705882352,High
2555,421792,Down a Dark Hall,Thriller,15.423,Nostromo Pictures,2018-08-01,15000000.0,2707199.0,96.0,5.5,600.0,8,2018,2,6.125,High
2556,334521,Free Fire,Action,15.418,Film4 Productions,2017-03-31,7000000.0,3719383.0,90.0,6.277,956.0,3,2017,4,6.3910081799591,High
2557,10385,Hanging Up,Drama,15.413,Nora Ephron Productions,2000-02-16,60000000.0,51880044.0,94.0,5.2,147.0,2,2000,2,6.333391455972102,High
2558,529485,The Way Back,Drama,15.411,Warner Bros. Pictures,2020-03-05,15000000.0,14590514.0,107.0,6.602,877.0,3,2020,3,6.547657964837507,High
2559,427900,Home Again,Comedy,15.409,Black Bicycle Entertainment,2017-09-07,12000000.0,27020284.0,97.0,6.1,1099.0,9,2017,3,6.290566936636493,High
2560,8452,The 6th Day,Science Fiction,15.409,Phoenix Pictures,2000-11-17,82000000.0,96085477.0,123.0,5.9,1730.0,11,2000,4,6.119780219780219,High
2561,9298,Ali G Indahouse,Comedy,15.407,Universal Pictures,2002-03-21,7000000.0,25900000.0,85.0,6.1,1172.0,3,2002,3,6.284162062615101,High
2562,791,The Fog,Horror,15.407,Columbia Pictures,2005-10-14,18000000.0,46201432.0,100.0,4.5,611.0,10,2005,4,5.741464928615767,High
2563,67660,Think Like a Man,Comedy,15.399,Rainforest Entertainment,2012-04-20,12000000.0,96070507.0,122.0,6.9,751.0,4,2012,4,6.671559109080525,High
2564,292040,Spooks: The Greater Good,Thriller,15.397,BBC Film,2015-04-11,15000000.0,1473809.0,104.0,6.0,505.0,4,2015,5,6.332225913621262,High
2565,295964,Burnt,Drama,15.396,Double Feature Films,2015-10-02,20000000.0,36606743.0,100.0,6.5,2958.0,10,2015,4,6.5,High
2566,9012,Jackass: The Movie,Comedy,15.393,Paramount,2002-10-25,5000000.0,64282312.0,88.0,6.3,1340.0,10,2002,4,6.385470085470085,High
2567,1907,The Beach,Drama,15.389,Figment Films,2000-02-03,40000000.0,144056873.0,119.0,6.5,3866.0,2,2000,3,6.5,High
2568,476926,The Titan,Science Fiction,15.384,Nostromo Pictures,2018-03-30,15000000.0,2635408.0,97.0,5.4,1108.0,3,2018,4,5.921821631878558,High
2569,347629,Thank You for Your Service,Drama,15.38,DreamWorks Pictures,2017-10-26,20000000.0,9438370.0,109.0,6.5,294.0,10,2017,3,6.5,High
2570,88005,Seeking a Friend for the End of the World,Comedy,15.374,Mandate Pictures,2012-06-22,10000000.0,9636289.0,101.0,6.5,1811.0,6,2012,4,6.5,High
2571,9573,Blood Work,Crime,15.371,Malpaso Productions,2002-08-09,50000000.0,31794718.0,110.0,6.1,661.0,8,2002,4,6.340818783865141,High
2572,2103,Solaris,Drama,15.368,20th Century Fox,2002-11-27,47000000.0,30002758.0,99.0,5.9,1111.0,11,2002,2,6.184225485551872,High
2573,1985,The Constant Gardener,Drama,15.358,Scion Films,2005-08-31,25000000.0,82468097.0,129.0,7.0,1249.0,8,2005,2,6.777678968430413,High
2574,76487,The Devil Inside,Thriller,15.354,Room 101,2012-01-06,1000000.0,101758490.0,83.0,4.7,691.0,1,2012,4,5.764458900059137,High
2575,81390,A Lonely Place to Die,Adventure,15.352,Carnaby International,2011-04-09,4000000.0,25345000.0,99.0,6.2,484.0,4,2011,5,6.402156334231806,High
2576,13275,Annapolis,Drama,15.341,Touchstone Pictures,2006-01-27,26000000.0,17496992.0,108.0,6.6,388.0,1,2006,4,6.527953890489914,High
2577,13490,Welcome Home Roscoe Jenkins,Comedy,15.337,Universal Pictures,2008-02-08,35000000.0,43650785.0,114.0,6.1,245.0,2,2008,4,6.421285140562249,High
2578,16781,Madea's Family Reunion,Drama,15.334,Lions Gate Films,2006-02-24,6000000.0,57231524.0,110.0,6.4,176.0,2,2006,4,6.485034013605443,High
2579,422803,A Shaun the Sheep Movie: Farmageddon,Comedy,15.333,Aardman Animations,2019-09-26,15000000.0,42880428.0,87.0,6.9,411.0,9,2019,3,6.616513111268604,High
2580,500916,Primal,Action,15.332,Daniel Grodnik Productions,2019-12-27,9000000.0,146863.0,97.0,5.685,285.0,12,2019,4,6.319241245136187,High
2581,23759,Centurion,Adventure,15.331,Pathé Pictures International,2010-02-15,12000000.0,6890432.0,97.0,6.2,1218.0,2,2010,0,6.335256988277727,High
2582,7501,Knockaround Guys,Crime,15.329,Lawrence Bender Productions,2001-09-07,15000000.0,12000000.0,92.0,5.896,280.0,9,2001,4,6.367875,High
2583,336000,The Glass Castle,Drama,15.303,Lionsgate,2017-08-11,9000000.0,22088533.0,127.0,7.16,668.0,8,2017,4,6.76431654676259,High
2584,11232,Kate & Leopold,Romance,15.293,Konrad Pictures,2001-12-25,48000000.0,76019048.0,118.0,6.3,1178.0,12,2001,1,6.391827364554636,High
2585,13027,Eagle Eye,Mystery,15.293,Paramount,2008-09-25,80000000.0,178800000.0,118.0,6.432,2496.0,9,2008,3,6.451450800915333,High
2586,18781,The Haunting in Connecticut,Thriller,15.289,Lionsgate,2009-03-27,10000000.0,77527732.0,102.0,6.2,957.0,3,2009,4,6.353295861011754,High
2587,442064,Proud Mary,Thriller,15.28,Screen Gems,2018-01-12,14000000.0,21753365.0,88.0,5.4,444.0,1,2018,4,6.161772853185596,High
2588,321741,Concussion,Drama,15.269,Columbia Pictures,2015-11-12,35000000.0,50363790.0,123.0,7.1,2310.0,11,2015,3,6.918731117824772,High
2589,630392,The Cursed,Horror,15.269,Piste Rouge,2021-07-28,15000000.0,4588389.0,111.0,6.9,156.0,7,2021,2,6.553979238754327,High
2590,286565,Paper Towns,Mystery,15.269,Fox 2000 Pictures,2015-06-18,12000000.0,85512300.0,109.0,6.1,4804.0,6,2015,3,6.168917987594762,High
2591,11172,Music and Lyrics,Comedy,15.266,Village Roadshow Pictures,2007-02-09,40000000.0,145896422.0,105.0,6.401,1476.0,2,2007,4,6.4409838449111465,High
2592,12094,Jackass Number Two,Action,15.264,Paramount,2006-09-22,11000000.0,72778712.0,92.0,6.491,954.0,9,2006,4,6.4956059365404295,High
2593,258284,Every Secret Thing,Thriller,15.263,Likely Story,2014-04-20,15000000.0,103536.0,93.0,6.1,285.0,4,2014,6,6.411284046692606,High
2594,50022,Super Troopers 2,Comedy,15.261,Fox Searchlight Pictures,2018-04-19,13500000.0,18850674.0,100.0,5.869,382.0,4,2018,3,6.325584659913169,High
2595,13920,Radio,Drama,15.248,Tollin/Robbins Productions,2003-10-24,35000000.0,53293628.0,109.0,7.155,594.0,10,2003,4,6.744084065244667,High
2596,13836,Race to Witch Mountain,Adventure,15.248,Walt Disney Pictures,2009-03-12,50000000.0,106303988.0,98.0,5.8,1523.0,3,2009,3,6.077447483154975,High
2597,49517,Tinker Tailor Soldier Spy,Drama,15.246,StudioCanal,2011-09-16,30000000.0,80630608.0,127.0,6.6,2279.0,9,2011,4,6.569502897224764,High
2598,291270,Anomalisa,Animation,15.246,Paramount,2015-12-30,8000000.0,5659286.0,90.0,7.1,1491.0,12,2015,2,6.859132878362103,High
2599,6933,One Missed Call,Horror,15.239,Warner Bros. Pictures,2008-01-04,20000000.0,45847751.0,87.0,5.4,647.0,1,2008,4,6.067880995749848,High
2600,11775,Intolerable Cruelty,Crime,15.232,IMAX,2003-09-02,60000000.0,119940815.0,100.0,5.928,1265.0,9,2003,1,6.180538631346578,High
2601,43933,Monsters,Drama,15.222,Vertigo Films,2010-06-18,500000.0,5639730.0,94.0,6.225,1342.0,6,2010,4,6.342421007685738,High
2602,21525,Tupac: Resurrection,Music,15.214,Paramount,2003-11-14,300000.0,7808524.0,112.0,7.982,137.0,11,2003,4,6.678569920844327,High
2603,167073,Brooklyn,Romance,15.211,Wildgaze Films,2015-10-20,11000000.0,62076141.0,111.0,7.3,2848.0,10,2015,1,7.092099792099792,High
2604,15670,Madea Goes to Jail,Comedy,15.202,Tyler Perry Studios,2009-02-16,15000000.0,90508336.0,103.0,6.7,165.0,2,2009,0,6.528326180257511,High
2605,68179,Escape from Planet Earth,Animation,15.2,Rainmaker Studios,2012-12-27,40000000.0,74597643.0,89.0,5.732,666.0,12,2012,3,6.192984393757503,High
2606,596161,Let Him Go,Drama,15.196,Focus Features,2020-11-05,15000000.0,7997460.0,114.0,6.9,470.0,11,2020,3,6.627891156462585,High
2607,375262,The Favourite,Drama,15.195,Waypoint Entertainment,2018-11-23,15000000.0,95918706.0,119.0,7.5,4662.0,11,2018,4,7.323383963263864,High
2608,84204,Grabbers,Science Fiction,15.194,High Treason Productions,2012-08-10,15000000.0,427335.0,94.0,6.1,378.0,8,2012,4,6.390275761973874,High
2609,10048,Stealth,Science Fiction,15.193,Laura Ziskin Productions,2005-07-27,135000000.0,76932943.0,121.0,5.3,866.0,7,2005,2,5.943086816720257,High
2610,86825,Stoker,Drama,15.192,Fox Searchlight Pictures,2013-02-28,12000000.0,12077441.0,99.0,6.7,2000.0,2,2013,3,6.633333333333333,High
2611,614560,Mank,Drama,15.186,Netflix International Pictures,2020-11-13,25000000.0,122252.0,132.0,6.8,1360.0,11,2020,4,6.672881355932203,High
2612,50357,Apollo 18,Horror,15.184,Bazelevs Production,2011-07-20,5000000.0,25562924.0,86.0,5.274,858.0,7,2011,2,5.933849300322928,High
2613,13804,Fast & Furious,Action,15.183,dentsu,2009-04-02,85000000.0,363164265.0,107.0,6.666,6341.0,4,2009,3,6.643387276937748,High
2614,152532,Dallas Buyers Club,Drama,15.173,Universal Pictures,2013-11-01,5000000.0,55736588.0,117.0,7.933,7695.0,11,2013,4,7.768192639447959,High
